Bundling 6%
Bundling 19%
Bundling 64%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Getting composition
Composition          AionNexus
Codec                h264
Output               out.mp4
Concurrency          4x
Rendered 227/1800, time remaining: 13m 40s
Rendered 228/1800, time remaining: 13m 41s
Rendered 228/1800, time remaining: 13m 41s
Rendered 229/1800, time remaining: 13m 40s
Rendered 229/1800, time remaining: 13m 40s
Rendered 230/1800, time remaining: 13m 42s
Rendered 230/1800, time remaining: 13m 42s
Rendered 230/1800, time remaining: 13m 42s
Rendered 231/1800, time remaining: 13m 41s
Rendered 232/1800, time remaining: 13m 40s
Rendered 232/1800, time remaining: 13m 40s
Rendered 233/1800, time remaining: 13m 37s
Rendered 233/1800, time remaining: 13m 37s
Rendered 233/1800, time remaining: 13m 37s
Rendered 234/1800, time remaining: 13m 43s
Rendered 235/1800, time remaining: 13m 39s
Rendered 235/1800, time remaining: 13m 39s
Rendered 236/1800, time remaining: 13m 38s
Rendered 236/1800, time remaining: 13m 38s
Rendered 236/1800, time remaining: 13m 38s
Rendered 237/1800, time remaining: 13m 39s
Rendered 237/1800, time remaining: 13m 39s
Rendered 238/1800, time remaining: 13m 43s
Rendered 238/1800, time remaining: 13m 43s
Rendered 239/1800, time remaining: 13m 37s
Rendered 240/1800, time remaining: 13m 37s
Rendered 240/1800, time remaining: 13m 37s
Rendered 240/1800, time remaining: 13m 37s
Rendered 241/1800, time remaining: 13m 38s
Rendered 241/1800, time remaining: 13m 38s
Rendered 242/1800, time remaining: 13m 41s
Rendered 242/1800, time remaining: 13m 41s
Rendered 243/1800, time remaining: 13m 34s
Rendered 244/1800, time remaining: 13m 33s
Rendered 244/1800, time remaining: 13m 33s
Rendered 244/1800, time remaining: 13m 33s
Rendered 244/1800, time remaining: 13m 33s
Rendered 245/1800, time remaining: 13m 40s
Rendered 245/1800, time remaining: 13m 40s
Rendered 246/1800, time remaining: 13m 42s
Rendered 246/1800, time remaining: 13m 42s
Rendered 247/1800, time remaining: 13m 36s
Rendered 248/1800, time remaining: 13m 36s
Rendered 248/1800, time remaining: 13m 36s
Rendered 248/1800, time remaining: 13m 36s
Rendered 249/1800, time remaining: 13m 37s
Rendered 249/1800, time remaining: 13m 37s
Rendered 250/1800, time remaining: 13m 38s
Rendered 250/1800, time remaining: 13m 38s
Rendered 251/1800, time remaining: 13m 35s
Rendered 252/1800, time remaining: 13m 32s
Rendered 252/1800, time remaining: 13m 32s
Rendered 252/1800, time remaining: 13m 32s
Rendered 252/1800, time remaining: 13m 32s
Rendered 253/1800, time remaining: 13m 38s
Rendered 254/1800, time remaining: 13m 40s
Rendered 254/1800, time remaining: 13m 40s
Rendered 254/1800, time remaining: 13m 40s
Rendered 255/1800, time remaining: 13m 37s
Rendered 256/1800, time remaining: 13m 33s
Rendered 256/1800, time remaining: 13m 33s
Rendered 257/1800, time remaining: 13m 35s
Rendered 257/1800, time remaining: 13m 35s
Rendered 257/1800, time remaining: 13m 35s
Rendered 258/1800, time remaining: 13m 38s
Rendered 258/1800, time remaining: 13m 38s
Rendered 259/1800, time remaining: 13m 35s
Rendered 260/1800, time remaining: 13m 32s
Rendered 260/1800, time remaining: 13m 32s
Rendered 261/1800, time remaining: 13m 32s
Rendered 261/1800, time remaining: 13m 32s
Rendered 261/1800, time remaining: 13m 32s
Rendered 262/1800, time remaining: 13m 35s
Rendered 262/1800, time remaining: 13m 35s
Rendered 263/1800, time remaining: 13m 33s
Rendered 264/1800, time remaining: 13m 30s
Rendered 264/1800, time remaining: 13m 30s
Rendered 265/1800, time remaining: 13m 29s
Rendered 265/1800, time remaining: 13m 29s
Rendered 265/1800, time remaining: 13m 29s
Rendered 266/1800, time remaining: 13m 34s
Rendered 266/1800, time remaining: 13m 34s
Rendered 267/1800, time remaining: 13m 26s
Rendered 268/1800, time remaining: 13m 26s
Rendered 268/1800, time remaining: 13m 26s
Rendered 269/1800, time remaining: 13m 25s
Rendered 269/1800, time remaining: 13m 25s
Rendered 269/1800, time remaining: 13m 25s
Rendered 270/1800, time remaining: 13m 29s
Rendered 270/1800, time remaining: 13m 29s
Rendered 271/1800, time remaining: 13m 26s
Rendered 272/1800, time remaining: 13m 24s
Rendered 272/1800, time remaining: 13m 24s
Rendered 273/1800, time remaining: 13m 21s
Rendered 273/1800, time remaining: 13m 21s
Rendered 273/1800, time remaining: 13m 21s
Rendered 273/1800, time remaining: 13m 21s
Rendered 274/1800, time remaining: 13m 29s
Rendered 275/1800, time remaining: 13m 26s
Rendered 275/1800, time remaining: 13m 26s
Rendered 276/1800, time remaining: 13m 25s
Rendered 277/1800, time remaining: 13m 15s
Rendered 277/1800, time remaining: 13m 15s
Rendered 277/1800, time remaining: 13m 15s
Rendered 277/1800, time remaining: 13m 15s
Rendered 278/1800, time remaining: 13m 23s
Rendered 279/1800, time remaining: 13m 22s
Rendered 279/1800, time remaining: 13m 22s
Rendered 280/1800, time remaining: 13m 23s
Rendered 281/1800, time remaining: 13m 13s
Rendered 281/1800, time remaining: 13m 13s
Rendered 281/1800, time remaining: 13m 13s
Rendered 281/1800, time remaining: 13m 13s
Rendered 282/1800, time remaining: 13m 21s
Rendered 283/1800, time remaining: 13m 18s
Rendered 283/1800, time remaining: 13m 18s
Rendered 284/1800, time remaining: 13m 20s
Rendered 284/1800, time remaining: 13m 20s
Rendered 285/1800, time remaining: 13m 15s
Rendered 285/1800, time remaining: 13m 15s
Rendered 285/1800, time remaining: 13m 15s
Rendered 286/1800, time remaining: 13m 18s
Rendered 287/1800, time remaining: 13m 18s
Rendered 287/1800, time remaining: 13m 18s
Rendered 288/1800, time remaining: 13m 18s
Rendered 288/1800, time remaining: 13m 18s
Rendered 289/1800, time remaining: 13m 13s
Rendered 289/1800, time remaining: 13m 13s
Rendered 289/1800, time remaining: 13m 13s
Rendered 290/1800, time remaining: 13m 17s
Rendered 290/1800, time remaining: 13m 17s
Rendered 291/1800, time remaining: 13m 17s
Rendered 292/1800, time remaining: 13m 15s
Rendered 292/1800, time remaining: 13m 15s
Rendered 293/1800, time remaining: 13m 11s
Rendered 293/1800, time remaining: 13m 11s
Rendered 293/1800, time remaining: 13m 11s
Rendered 293/1800, time remaining: 13m 11s
Rendered 294/1800, time remaining: 13m 16s
Rendered 295/1800, time remaining: 13m 17s
Rendered 296/1800, time remaining: 13m 14s
Rendered 296/1800, time remaining: 13m 14s
Rendered 296/1800, time remaining: 13m 14s
Rendered 297/1800, time remaining: 13m 9s
Rendered 297/1800, time remaining: 13m 9s
Rendered 297/1800, time remaining: 13m 9s
Rendered 298/1800, time remaining: 13m 16s
Rendered 299/1800, time remaining: 13m 14s
Rendered 300/1800, time remaining: 13m 11s
Rendered 300/1800, time remaining: 13m 11s
Rendered 300/1800, time remaining: 13m 11s
Rendered 301/1800, time remaining: 13m 6s
Rendered 301/1800, time remaining: 13m 6s
Rendered 301/1800, time remaining: 13m 6s
Rendered 302/1800, time remaining: 13m 15s
Rendered 303/1800, time remaining: 13m 13s
Rendered 303/1800, time remaining: 13m 13s
Rendered 304/1800, time remaining: 13m 11s
Rendered 304/1800, time remaining: 13m 11s
Rendered 305/1800, time remaining: 13m 7s
Rendered 305/1800, time remaining: 13m 7s
Rendered 305/1800, time remaining: 13m 7s
Rendered 306/1800, time remaining: 13m 12s
Rendered 306/1800, time remaining: 13m 12s
Rendered 307/1800, time remaining: 13m 12s
Rendered 308/1800, time remaining: 13m 11s
Rendered 308/1800, time remaining: 13m 11s
Rendered 309/1800, time remaining: 13m 7s
Rendered 309/1800, time remaining: 13m 7s
Rendered 309/1800, time remaining: 13m 7s
Rendered 310/1800, time remaining: 13m 9s
Rendered 310/1800, time remaining: 13m 9s
Rendered 311/1800, time remaining: 13m 12s
Rendered 312/1800, time remaining: 13m 8s
Rendered 312/1800, time remaining: 13m 8s
Rendered 313/1800, time remaining: 13m 3s
Rendered 313/1800, time remaining: 13m 3s
Rendered 313/1800, time remaining: 13m 3s
Rendered 314/1800, time remaining: 13m 6s
Rendered 314/1800, time remaining: 13m 6s
Rendered 315/1800, time remaining: 13m 6s
Rendered 316/1800, time remaining: 13m 6s
Rendered 316/1800, time remaining: 13m 6s
Rendered 317/1800, time remaining: 13m 2s
Rendered 317/1800, time remaining: 13m 2s
Rendered 317/1800, time remaining: 13m 2s
Rendered 317/1800, time remaining: 13m 2s
Rendered 318/1800, time remaining: 13m 8s
Rendered 319/1800, time remaining: 13m 6s
Rendered 319/1800, time remaining: 13m 6s
Rendered 320/1800, time remaining: 13m 3s
Rendered 320/1800, time remaining: 13m 3s
Rendered 321/1800, time remaining: 13m 6s
Rendered 321/1800, time remaining: 13m 6s
Rendered 321/1800, time remaining: 13m 6s
Rendered 322/1800, time remaining: 13m 4s
Rendered 323/1800, time remaining: 13m 2s
Rendered 323/1800, time remaining: 13m 2s
Rendered 324/1800, time remaining: 13m 0s
Rendered 324/1800, time remaining: 13m 0s
Rendered 325/1800, time remaining: 13m 4s
Rendered 325/1800, time remaining: 13m 4s
Rendered 325/1800, time remaining: 13m 4s
Rendered 326/1800, time remaining: 13m 4s
Rendered 327/1800, time remaining: 12m 59s
Rendered 327/1800, time remaining: 12m 59s
Rendered 328/1800, time remaining: 12m 58s
Rendered 328/1800, time remaining: 12m 58s
Rendered 329/1800, time remaining: 13m 1s
Rendered 329/1800, time remaining: 13m 1s
Rendered 329/1800, time remaining: 13m 1s
Rendered 330/1800, time remaining: 12m 59s
Rendered 331/1800, time remaining: 12m 57s
